ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
F40B5.2,11,0.143359833181,-0.769433097166,5.0,,c_eleg,15.9286,15.9286,4001.0,4001.0,1.0,c_brig,13.9898,11.658166666666666,3381.0,11029.666666666666,6.0,c_bren,17.4286,15.6582,2166.0,7008.5,2.0,c_japo,12.2959,12.2959,4661.0,4661.0,1.0,p_exsp,11.2959,11.2959,504.0,504.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.18776,13.3673533333,2942.6,5440.83333333,2.2,,,,,
nhr-40,12,0.156392545289,-0.772844137258,5.0,7.0,c_eleg,12.602,11.6071,684.0,1821.0,2.0,c_bren,14.0408,12.006783333333333,3330.0,8652.166666666666,6.0,c_rema,16.4082,13.074866666666667,7054.0,8276.0,3.0,c_japo,13.8776,12.18495,5295.0,10314.375,8.0,p_paci,15.1531,15.1531,2926.0,2926.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,14.551,12.15102,2308.0,5205.2,5.0,c_brig,12.6122,12.6122,9358.0,9358.0,1.0,c_bren,11.6327,11.6327,418.0,418.0,1.0,c_rema,11.2755,11.2755,1237.0,1237.0,1.0,c_japo,10.5306,10.5306,444.0,444.0,1.0,p_paci,11.602,11.22955,4944.0,10424.5,2.0,a_lumb,14.7143,13.1888,4142.0,5647.5,2.0,NA,NA,NA,NA,NA,NA,14.41634,12.80536,3857.8,6397.90833333,4.0,12.4169,11.80291,3264.42857143,4676.31428571,1.85714285714
unc-103,13,0.169425257396,-0.773890226793,4.0,5.0,c_eleg,16.4898,16.4898,6316.0,6316.0,1.0,c_brig,13.398,12.530633333333332,375.0,3789.3333333333335,3.0,c_bren,15.8673,13.2585,6527.0,8949.0,3.0,c_rema,15.0306,12.331077777777779,1331.0,19033.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,14.7041,12.6938833333,1881.0,14399.3333333,6.0,c_brig,14.3571,11.994883333333334,7507.0,20789.0,6.0,c_rema,12.7041,11.367320000000001,2937.0,11400.6,5.0,c_japo,14.7449,12.9694,295.0,2952.0,2.0,a_lumb,13.102,11.887739999999999,1830.0,12940.8,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.196425,13.6525027778,3637.25,9521.83333333,4.0,13.92244,12.1826453333,2890.0,12496.3466667,4.8
Y37A1A.2,14,0.182457969503,-0.774529316888,6.0,4.0,c_eleg,12.2143,11.87755,7840.0,11646.0,2.0,c_brig,14.7347,12.9592,706.0,783.0,2.0,c_bren,15.9286,12.40305,1413.0,3658.25,4.0,c_rema,12.2551,12.11735,10176.0,10222.0,2.0,p_exsp,14.7143,11.984704999999977,76.0,2141.85,460.0,a_lumb,16.9082,14.7551,95.0,639.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,10.8776,10.8776,251.0,251.0,1.0,c_brig,10.4694,10.4694,2529.0,2529.0,1.0,c_bren,12.3469,12.3469,4360.0,4360.0,1.0,p_exsp,14.8469,12.355290909090922,402.0,2249.7272727272725,253.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4592,12.6828258333,3384.33333333,4848.35,78.6666666667,12.1352,11.5122977273,1885.5,2347.43181818,64.0
glb-18,15,0.195490681611,-0.780659842484,7.0,4.0,c_eleg,17.1224,12.4271,291.0,5346.28571429,7.0,c_brig,11.9694,11.6837,3884.0,4104.0,2.0,c_bren,14.5408,12.05407,1734.0,11452.1,10.0,c_rema,12.5,11.63265,5704.0,13208.25,4.0,c_japo,15.8571,13.581600000000002,5193.0,5359.5,2.0,p_exsp,10.6429,10.6429,2384.0,2384.0,6.0,a_lumb,14.1327,14.1327,1061.0,1666.5,2.0,NA,NA,NA,NA,NA,NA,c_eleg,13.8061,12.93875,2542.0,3907.0,2.0,c_brig,10.7347,10.7347,1132.0,1132.0,1.0,c_bren,12.0306,12.0306,309.0,309.0,1.0,a_lumb,14.1735,12.85715,1840.0,3055.25,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8236142857,12.3078171429,2893.0,6217.23367347,4.71428571429,12.686225,12.1403,1455.75,2100.8125,2.0
lin-29,16,0.208523393718,-0.788129571963,8.0,7.0,c_eleg,13.1429,12.0782333333,6388.0,9349.0,3.0,c_brig,14.898,13.59185,1363.0,2171.0,2.0,c_bren,14.4694,12.413275,11617.0,15269.5,4.0,c_rema,15.0612,12.663233333333332,7888.0,9618.333333333334,3.0,c_japo,13.9286,13.9286,73.0,73.0,1.0,p_paci,15.7959,12.846925,778.0,2280.5,4.0,p_exsp,14.4592,12.934700000000001,4661.0,8004.8,5.0,a_lumb,12.7041,11.642857142857142,1005.0,20150.428571428572,7.0,c_eleg,14.6735,12.379,952.0,8672.85714286,7.0,c_brig,12.3878,11.94135,1859.0,6455.5,4.0,c_rema,13.1429,11.74493333333333,524.0,3513.0,3.0,c_japo,14.8265,14.5561,15441.0,16843.5,2.0,p_paci,11.9796,11.9796,1826.0,1826.0,1.0,p_exsp,10.4796,10.4796,70.0,70.0,1.0,a_lumb,11.7347,11.7347,12487.0,12487.0,1.0,NA,NA,NA,NA,NA,NA,14.3074125,12.7624592262,4221.625,8364.5702381,3.625,12.7463714286,12.1164690476,4737.0,7123.97959184,2.71428571429
acs-22,17,0.221556105826,-0.793515369649,7.0,5.0,c_eleg,17.9694,13.37142,3177.0,5866.2,5.0,c_brig,11.7551,11.744900000000001,538.0,4681.0,2.0,c_bren,12.1327,11.36735,3616.0,4491.5,2.0,c_rema,15.7143,13.7908,4001.0,8157.5,2.0,c_japo,13.4388,12.05105,55.0,2236.0,2.0,p_exsp,12.3469,12.3469,9296.0,9296.0,2.0,a_lumb,13.7959,13.7959,34.0,259.5,2.0,NA,NA,NA,NA,NA,NA,c_eleg,11.7959,11.7959,1081.0,1081.0,1.0,c_rema,15.0204,15.0204,1027.0,1027.0,1.0,c_japo,11.2653,11.2653,2703.0,2703.0,1.0,p_paci,13.1837,11.806125000000002,2934.0,5870.5,4.0,p_exsp,16.449,13.9694,3657.0,7006.333333333333,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8790142857,12.6383314286,2959.57142857,4998.24285714,2.42857142857,13.54286,12.771425,2280.4,3537.56666667,2.6
arrd-23,18,0.234588817933,-0.796470533677,5.0,,c_eleg,15.1327,13.0782666667,203.0,1602.66666667,3.0,c_brig,16.051,16.051,6833.0,6833.0,1.0,c_bren,16.051,15.188749999999999,301.0,3430.0,2.0,c_rema,12.398,12.398,2485.0,2485.0,1.0,c_japo,11.9694,11.374166666666667,395.0,3257.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.32042,13.6180366667,2043.4,3521.53333333,2.0,,,,,
rei-1,19,0.24762153004,-0.797155120703,5.0,,c_eleg,16.4898,16.4898,10709.0,10709.0,1.0,c_bren,14.4796,11.770161904761906,2623.0,21980.761904761905,21.0,c_rema,15.0306,12.331077777777779,6672.0,18653.0,9.0,c_japo,10.9388,10.9388,2140.0,2140.0,1.0,p_paci,15.3878,12.946449999999999,2829.0,7165.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.46532,12.8952579365,4994.6,12129.652381,7.2,,,,,
tbc-7,20,0.260654242148,-0.799646591022,6.0,6.0,c_eleg,15.102,12.08164,150.0,11583.0,5.0,c_bren,14.0204,12.3597,1280.0,3911.25,4.0,c_rema,15.0102,13.35205,6.0,4991.0,4.0,p_paci,14.4592,12.287157142857142,1019.0,14563.57142857143,7.0,p_exsp,15.2857,13.5153,4524.0,4595.5,2.0,a_lumb,12.1122,12.1122,4122.0,4122.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.1224,10.98465,5308.0,6190.5,2.0,c_brig,13.102,11.5816,83.0,2197.6666666666665,3.0,c_bren,13.8878,12.313775,1882.0,3093.0,4.0,c_rema,13.5,11.636050000000003,218.0,3647.8333333333335,6.0,p_paci,15.2857,13.59695,37238.0,39486.0,2.0,a_lumb,15.2449,13.352049999999998,6342.0,7394.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3316166667,12.6180078571,1850.16666667,7294.38690476,3.83333333333,13.6904666667,12.2441791667,8511.83333333,10334.8333333,3.16666666667
B0361.4,21,0.273686954255,-0.801212398727,7.0,5.0,c_eleg,12.7041,11.584175,3441.0,5122.5,4.0,c_brig,14.0408,12.01785,3775.0,5392.75,4.0,c_bren,15.9286,12.612266666666665,24.0,5139.666666666667,3.0,c_rema,13.8673,11.65475,1461.0,8988.666666666666,6.0,c_japo,13.4592,12.11225,110.0,666.0,2.0,p_paci,10.5204,10.5204,1967.0,1967.0,1.0,p_exsp,10.5204,10.5204,5905.0,5905.0,1.0,NA,NA,NA,NA,NA,NA,c_eleg,14.2143,14.2143,7397.0,7397.0,1.0,c_brig,15.6429,13.2449,153.0,550.5,2.0,c_bren,17.0612,14.459175,535.0,4463.75,4.0,c_rema,13.050999999999998,11.7211,5512.0,5888.333333333333,3.0,p_paci,11.2653,11.2653,7507.0,7507.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0058285714,11.5745845238,2383.28571429,4740.22619048,3.0,14.24694,12.980955,4220.8,5161.31666667,2.2
inx-5,22,0.286719666363,-0.80148419819,7.0,,c_eleg,14.4796,13.9898,649.0,689.5,2.0,c_brig,15.2857,12.78315,596.0,817.5,4.0,c_rema,16.5,15.0,600.0,641.5,2.0,c_japo,13.050999999999998,11.413250000000001,566.0,1469.5,4.0,p_paci,12.2857,11.64285,4619.0,6996.5,2.0,p_exsp,13.8571,12.2704,8335.0,10815.5,4.0,a_lumb,14.050999999999998,12.06328,3755.0,5122.4,5.0,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2157285714,12.7375328571,2731.42857143,3793.2,3.28571428571,,,,,
F38B2.4,23,0.29975237847,-0.807939107529,6.0,,c_eleg,14.3061,13.70915,3167.0,4440.0,2.0,c_brig,11.3469,11.3469,3695.0,3695.0,1.0,c_bren,13.9694,13.9694,817.0,817.0,1.0,c_rema,11.7041,11.7041,1878.0,1878.0,1.0,p_paci,16.7245,16.7245,173.0,173.0,1.0,a_lumb,10.7143,10.7143,1096.0,1096.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12755,13.0280583333,1804.33333333,2016.5,1.16666666667,,,,,
rab-37,24,0.312785090577,-0.809251881054,8.0,7.0,c_eleg,13.7245,12.7347,8067.0,8815.5,2.0,c_brig,12.0612,12.0612,1586.0,1586.0,1.0,c_bren,13.7143,12.09185,8622.0,8797.5,2.0,c_rema,12.8673,12.176833333333335,3232.0,5751.0,3.0,c_japo,13.2041,12.7891,4199.0,6296.333333333333,3.0,p_paci,14.5816,14.5816,726.0,726.0,1.0,p_exsp,14.5816,13.41835,593.0,999.5,2.0,a_lumb,12.8265,12.088433333333333,331.0,1966.6666666666667,3.0,c_eleg,12.2551,12.07145,2139.0,2670.0,2.0,c_brig,11.2857,11.2857,4228.0,4228.0,1.0,c_rema,12.9694,12.9694,2029.0,2029.0,1.0,c_japo,13.1735,13.1735,1054.0,1054.0,1.0,p_paci,12.6531,11.581633333333334,94.0,1896.3333333333333,3.0,p_exsp,11.6224,11.6224,3654.0,3654.0,1.0,a_lumb,15.3878,14.239799999999999,858.0,922.0,2.0,NA,NA,NA,NA,NA,NA,13.4451375,12.7427583333,3419.5,4367.3125,2.125,12.7638571429,12.4205547619,2008.0,2350.47619048,1.57142857143
cca-1,25,0.325817802685,-0.810013061051,4.0,7.0,c_eleg,11.9898,11.9898,3314.0,3314.0,1.0,c_bren,16.0102,12.887766666666666,1752.0,11176.333333333334,3.0,c_rema,14.0612,12.35102,3133.0,7345.8,5.0,p_exsp,13.5306,12.14795,940.0,2462.5,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,15.2755,12.3514888889,1687.0,12184.0,9.0,c_brig,14.7143,12.2102,6686.0,10450.4,5.0,c_bren,12.8776,11.772133333333334,937.0,3790.0,3.0,c_japo,14.3571,14.3571,9875.0,9875.0,1.0,p_paci,11.7449,11.255099999999999,1138.0,6969.5,2.0,p_exsp,13.1224,11.93365,292.0,4495.5,6.0,a_lumb,16.1429,12.300166666666668,10668.0,31460.5,12.0,NA,NA,NA,NA,NA,NA,13.89795,12.3441341667,2284.75,6074.65833333,2.75,14.0335285714,12.3114055556,4469.0,11317.8428571,5.42857142857
