ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
C06E4.6,11,0.146901709,0.692487355,5,,c_eleg,14.5816,13.62244,83,1161.4,5,c_brig,13.9388,13.9388,1,338,2,c_bren,14.2041,13.14286667,115,623.3333333,3,c_rema,14.8776,14.54085,123,130,2,a_lumb,12.9796,12.84695,1093,2702.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.11634,13.61838133,283,991.0466667,2.8,,,,,
alg-1,12,0.16025641,0.688635261,6,,c_eleg,14.5816,12.90816667,2770,4148.333333,3,c_brig,13.9184,12.58574,496,2095.8,5,c_bren,13.8571,13.0969,228,3062.5,2,c_rema,14.5816,13.44284,238,3793.4,5,c_japo,14.5,13.11566667,3905,8147,3,p_paci,12.0408,12.0408,3298,3298,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.91325,12.86501889,1822.5,4090.838889,3.166666667,,,,,
W02F12.2,13,0.173611111,0.68206087,7,4,c_eleg,14,14,1483,1483,1,c_brig,14.5816,13.62856,1429,1987.8,5,c_bren,14,14,1238,1246,2,c_rema,14.5816,14.5816,1442,1442,1,c_japo,14.5816,14.44895,1301,1321,2,p_paci,11.6633,11.6633,4835,4835,1,p_exsp,12.1224,12.1224,4048,4048,1,NA,NA,NA,NA,NA,NA,c_eleg,12.2449,12.2449,424,424,1,c_rema,11.4082,11.4082,289,289,1,p_paci,11.7449,11.7449,4421,4421,1,p_exsp,12.4286,12.4286,885,921.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.64721429,13.49211571,2253.714286,2337.542857,1.857142857,11.95665,11.95665,1504.75,1513.875,1.25
faah-2,14,0.186965812,0.678887539,6,,c_eleg,13.9388,13.9388,448,448,1,c_brig,14.3163,14.3163,199,199,1,c_rema,14.3163,14.3163,188,188,2,c_japo,14.5816,14.40473333,164,1107.333333,3,p_exsp,13.2857,12.38775,701,840,6,a_lumb,12.6224,12.37755,3985,6805.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.84351667,13.62357222,947.5,1597.930556,2.833333333,,,,,
ncs-1,15,0.200320513,0.678572038,5,,c_eleg,14.8776,13.9966,1479,3560.333333,3,c_bren,13.2857,13.2857,2711,2711,1,p_paci,13.9184,13.59185,44,1302,2,p_exsp,13.9184,13.9184,65,65,1,a_lumb,14.3163,13.02185714,6353,24330,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.06328,13.56288143,2130.4,6393.666667,2.8,,,,,
C52G5.2,16,0.213675214,0.678262493,8,,c_eleg,14.8776,12.97960769,1359,11280.46154,13,c_brig,14.3163,12.82942857,655,13308.57143,7,c_bren,13.551,12.63775,445,9812,2,c_rema,14.8776,12.98643333,1216,4531.666667,3,c_japo,14,14,4857,4857,1,p_paci,13.9388,12.90305,1025,1817.5,2,p_exsp,11.8673,11.8673,1111,1111,1,a_lumb,11.4898,11.4898,581,581,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6148,12.7116712,1406.125,5912.399954,3.75,,,,,
lron-11,17,0.227029915,0.678227007,5,,c_eleg,14.8776,12.54898,1888,7785.2,5,c_brig,14.8776,14.8776,2564,2564,1,c_bren,14.8776,12.8347,1215,9340.7,10,c_rema,14.8776,13.47348,1618,4337.6,5,a_lumb,12.2449,11.90476667,4684,11372.66667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.35106,13.12790533,2393.8,7080.033333,4.8,,,,,
F58B4.5,18,0.240384615,0.678147666,5,,c_eleg,14.5816,14.5816,332,332,1,c_bren,14.5816,13.352,168,372.5,2,c_rema,14.5816,14.5816,285,285,1,c_japo,13.7347,13.7347,109,109,1,p_exsp,14.2041,12.7619,433,3905.416667,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.33672,13.80236,265.4,1000.783333,32.2,,,,,
vpat-1,19,0.253739316,0.677628262,6,,c_eleg,14.5816,14.5816,470,470,1,c_brig,13.2653,13.2653,522,522,1,c_bren,14.5816,13.0051,199,229,2,c_rema,14.5816,12.66666667,246,986,3,p_exsp,14.3163,13.0357,6896,30705,2,a_lumb,13.2857,12.38775,51,2842,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.10201667,13.15701944,1397.333333,5959,1.833333333,,,,,
nhr-30,20,0.267094017,0.677083172,6,,c_eleg,14.5816,14.5816,1087,1087,1,c_brig,14.5816,12.9949,1126,1153.5,2,c_bren,14.5816,13.3418,1065,1284.25,4,c_rema,14.5816,14.5816,788,792,2,p_exsp,13.9388,13.9388,248,248,1,a_lumb,14.2041,12.6347,485,4783.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.41155,13.6789,799.8333333,1557.991667,2.5,,,,,
odd-2,21,0.280448718,0.676584684,7,,c_eleg,14.8776,13.29186,655,3329.2,5,c_brig,13.9388,13.9388,4228,4228,1,c_bren,13.9388,12.7143,4083,5626,2,c_rema,13.9388,13.61225,3555,4510,2,c_japo,14.3163,14.3163,16174,16174,1,p_paci,11.3776,11.3776,8262,8262,1,p_exsp,13.9388,13.0245,786,7769.4,5,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.76095714,13.18223,5391.857143,7128.371429,2.428571429,,,,,
W08E12.5,22,0.293803419,0.676430832,5,,c_eleg,14.5816,14.5816,141,141,1,c_brig,14.5816,14.5816,160,160,1,c_bren,14.5816,14.5816,179,1669,2,c_rema,14.2041,14.2041,129,129,1,c_japo,14.3163,14.3163,2805,2805,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.45304,14.45304,682.8,980.8,1.2,,,,,
F25D1.5,23,0.30715812,0.675025414,5,,c_eleg,14.3163,14.3163,165,165,1,c_brig,14.5816,12.9949,83,142,2,c_rema,14.5816,12.69386667,109,174.6666667,3,c_japo,14.3163,14.3163,193,202.5,2,a_lumb,12.9796,12.84695,1093,2702.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.15508,13.43366333,328.6,677.3333333,2,,,,,
npr-10,24,0.320512821,0.669959873,6,,c_eleg,13.9184,12.81973333,6210,17157.33333,6,c_brig,13.3571,13.3571,1061,1061,1,c_bren,14.5,13.39594,721,8812.2,5,c_rema,14.8776,12.882675,4531,10310,4,c_japo,14.8776,14.8776,6227,6227,1,p_paci,13.9388,12.4388,11559,11855.66667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.24491667,13.29530806,5051.5,9237.2,3.333333333,,,,,
T08H10.1,25,0.333867521,0.669665479,6,3,c_eleg,14.3163,14.3061,75,101.5,2,c_brig,14.3163,14.3061,114,141,2,c_bren,14.3163,14.0255,94,120.5,2,c_rema,14.3163,14.3163,51,51,1,c_japo,14.2959,13.95236667,97,1214,3,p_paci,12.5408,12.5408,80,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.1327,12.1327,251,251,1,c_japo,12.4286,12.4286,1707,1707,1,a_lumb,11.9592,11.9592,4973,4973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.01698333,13.90786111,85.16666667,284.6666667,1.833333333,12.1735,12.1735,2310.333333,2310.333333,1
ceh-31,26,0.347222222,0.668970239,7,2,c_eleg,14.8776,13.34016667,1596,6823.666667,3,c_brig,14.8776,13.76533333,563,1575.666667,3,c_bren,14.5816,13.706625,1164,2157.75,4,c_rema,13.7347,13.08165,931,1547.5,2,c_japo,12.4184,12.4184,113,113,1,p_exsp,11.8673,11.8673,2264,2264,2,a_lumb,11.5918,11.5918,2495,2495,1,NA,NA,NA,NA,NA,NA,c_eleg,11.6633,11.6633,406,406,1,a_lumb,12.4184,12.1667,6493,7308.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.42128571,12.82446786,1303.714286,2425.22619,2.285714286,12.04085,11.915,3449.5,3857.166667,2
npax-2,27,0.360576923,0.665546986,5,,c_eleg,14,13.12243333,6844,9866.333333,3,c_brig,14.5,14.5,6010,6010,1,c_rema,14.5816,13.23806667,1523,5257,3,c_japo,14.5816,12.87755,4803,7880,4,a_lumb,13.2959,12.84185,5246,5703.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.19182,13.31598,4885.2,6943.366667,2.6,,,,,
rskn-2,28,0.373931624,0.664770791,5,,c_eleg,14.2959,13.10543333,1864,2302.666667,3,c_brig,14.2959,13.7959,3791,4565,2,c_bren,14,13.19725,1821,3671.333333,6,c_rema,13.5612,13.5612,7035,7035,1,a_lumb,14.5,13.60715,126,1313,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1306,13.45338667,2927.4,3777.4,2.8,,,,,
C56E10.3,29,0.387286325,0.662619787,6,3,c_eleg,14.8776,13.933675,2503,3520.25,4,c_brig,14.8776,13.6239,362,1868.285714,7,c_bren,14.3163,14.12243333,1486,2059.666667,3,c_rema,14.8776,13.17801111,438,2147.333333,9,c_japo,14.3163,13.8367,553,1492,2,p_paci,11.4286,11.4286,6109,6109,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.7143,12.2296,2200,3335.5,2,c_bren,11.4592,11.4592,5703,5703,1,c_rema,14.3163,14.3163,3220,3220,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.11566667,13.35388657,1908.5,2866.089286,4.333333333,12.82993333,12.66836667,3707.666667,4086.166667,1.333333333
far-4,30,0.400641026,0.661954394,4,,c_eleg,14.5816,14.5816,45,45,1,c_bren,14.5816,12.9949,54,3482.5,2,c_rema,14.5816,14.5816,54,54,1,a_lumb,14.8776,14.8776,10883,10883,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6556,14.258925,2759,3616.125,1.25,,,,,
C15C7.4,31,0.413995726,0.661333426,5,,c_eleg,14.5,12.7551,1633,5357.666667,3,c_brig,14.5816,13.49745,845,2735.25,4,c_bren,14.5,13.25102,3062,4722.4,5,c_rema,14.8776,13.32996667,2583,4491.666667,3,c_japo,11.8673,11.8673,180,180,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0653,12.94016733,1660.6,3497.396667,3.2,,,,,
ncx-4,32,0.427350427,0.657374839,6,,c_eleg,14.5816,14.5816,3767,3767,1,c_bren,14.2959,13.7177,375,8395.666667,3,c_rema,14.3163,14.3163,14424,14424,1,c_japo,14.5816,14.5816,6830,6830,1,p_exsp,12.7143,12.2908,2066,2950.5,2,a_lumb,13.9388,13.01632,3409,5513,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.07141667,13.75072,5145.166667,6980.027778,2.166666667,,,,,
T01B10.5,33,0.440705128,0.652907576,5,,c_eleg,14.2041,13.2075,1116,10019.66667,3,c_brig,14.5816,12.90022222,1709,4087.666667,9,c_bren,14.3163,12.41328333,1180,6457.5,6,c_rema,14.5816,12.82652727,865,7482,11,c_japo,14.5816,12.4592,1664,5055.333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.45304,12.76134657,1306.8,6620.433333,6.4,,,,,
mlt-9,34,0.454059829,0.648765749,6,,c_eleg,14.5816,14.5816,1950,1950,1,c_bren,14.5816,14.5816,1426,1426,1,c_rema,14.5816,14.5816,1349,1349,1,c_japo,14.3163,12.676025,746,2626.75,4,p_paci,13.5612,12.4949,389,393,2,a_lumb,13.8571,12.4515,1864,6295.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.24656667,13.56120417,1287.333333,2340,2.166666667,,,,,
pbo-6,35,0.46741453,0.647169511,5,4,c_eleg,14.5816,13.15305,1044,2856.25,4,c_brig,13.5612,12.02244,312,2053.8,5,c_bren,14.2959,12.98366,502,1795.8,5,c_rema,14.5,13.08165,491,1550,2,c_japo,13.5612,13.5612,745,745,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,12.4286,12.4286,2552,2552,1,c_brig,11.7245,11.7245,2835,2835,1,c_bren,12.0102,12.0102,2915,2915,1,p_paci,11.7449,11.7449,4854,4854,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.09998,12.9604,618.8,1800.17,3.4,11.97705,11.97705,3289,3289,1
F17H10.2,36,0.480769231,0.64619323,5,,c_eleg,14.2959,13.18366667,67,342.6666667,3,c_brig,13.5612,13.41835,266,2164,2,c_bren,14.2959,13.92855,251,426.5,2,c_rema,13.5612,13.5612,275,275,1,c_japo,13.5612,12.4796,45,455.3333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.85508,13.31427333,180.8,732.7,2.2,,,,,
D1022.2,37,0.494123932,0.644203552,4,,c_eleg,14.8776,14.58675,491,537,2,c_brig,14.8776,14.58506667,2166,2234,3,c_bren,14.8776,14.38047143,443,716.2857143,7,c_rema,14.2959,13.73806667,670,742,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.732175,14.32258869,942.5,1057.321429,3.75,,,,,
