ref_gene_name,Rank,Rank_Pct,class_prob,conservation_upstream,conservation_intron,species1_upstream,species1_max_PSSM_score_upstream,species1_avg_PSSM_score_upstream,species1_min_dist_upstream,species1_avg_dist_upstream,species1_site_count_upstream,species2_upstream,species2_max_PSSM_score_upstream,species2_avg_PSSM_score_upstream,species2_min_dist_upstream,species2_avg_dist_upstream,species2_site_count_upstream,species3_upstream,species3_max_PSSM_score_upstream,species3_avg_PSSM_score_upstream,species3_min_dist_upstream,species3_avg_dist_upstream,species3_site_count_upstream,species4_upstream,species4_max_PSSM_score_upstream,species4_avg_PSSM_score_upstream,species4_min_dist_upstream,species4_avg_dist_upstream,species4_site_count_upstream,species5_upstream,species5_max_PSSM_score_upstream,species5_avg_PSSM_score_upstream,species5_min_dist_upstream,species5_avg_dist_upstream,species5_site_count_upstream,species6_upstream,species6_max_PSSM_score_upstream,species6_avg_PSSM_score_upstream,species6_min_dist_upstream,species6_avg_dist_upstream,species6_site_count_upstream,species7_upstream,species7_max_PSSM_score_upstream,species7_avg_PSSM_score_upstream,species7_min_dist_upstream,species7_avg_dist_upstream,species7_site_count_upstream,species8_upstream,species8_max_PSSM_score_upstream,species8_avg_PSSM_score_upstream,species8_min_dist_upstream,species8_avg_dist_upstream,species8_site_count_upstream,species1_intron,species1_max_PSSM_score_intron,species1_avg_PSSM_score_intron,species1_min_dist_intron,species1_avg_dist_intron,species1_site_count_intron,species2_intron,species2_max_PSSM_score_intron,species2_avg_PSSM_score_intron,species2_min_dist_intron,species2_avg_dist_intron,species2_site_count_intron,species3_intron,species3_max_PSSM_score_intron,species3_avg_PSSM_score_intron,species3_min_dist_intron,species3_avg_dist_intron,species3_site_count_intron,species4_intron,species4_max_PSSM_score_intron,species4_avg_PSSM_score_intron,species4_min_dist_intron,species4_avg_dist_intron,species4_site_count_intron,species5_intron,species5_max_PSSM_score_intron,species5_avg_PSSM_score_intron,species5_min_dist_intron,species5_avg_dist_intron,species5_site_count_intron,species6_intron,species6_max_PSSM_score_intron,species6_avg_PSSM_score_intron,species6_min_dist_intron,species6_avg_dist_intron,species6_site_count_intron,species7_intron,species7_max_PSSM_score_intron,species7_avg_PSSM_score_intron,species7_min_dist_intron,species7_avg_dist_intron,species7_site_count_intron,species8_intron,species8_max_PSSM_score_intron,species8_avg_PSSM_score_intron,species8_min_dist_intron,species8_avg_dist_intron,species8_site_count_intron,avg_species_max_PSSM_score_upstream,avg_species_avg_PSSM_score_upstream,avg_species_min_dist_upstream,avg_species_avg_dist_upstream,avg_species_site_count_upstream,avg_species_max_PSSM_score_intron,avg_species_avg_PSSM_score_intron,avg_species_min_dist_intron,avg_species_avg_dist_intron,avg_species_site_count_intron
zyg-11,11,0.173146545,0.689932176,5,,c_eleg,12.0204,11.91325,951,1200.5,2,c_bren,11.8061,11.7704,4458,7066.5,2,c_japo,12.0204,12.0204,6488,6488,1,p_paci,11.8061,11.8061,3266,3266,1,a_lumb,12.0204,12.0204,3234,3234,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93468,11.90611,3679.4,4251,1.4,,,,,
gly-20,12,0.18888714,0.687968387,5,,c_eleg,12.0204,11.780625,576,2180,4,c_brig,11.7347,11.6837,1919,2133.5,2,c_bren,12.0204,11.82246,671,1907.8,5,c_japo,11.8061,11.8061,852,852,1,a_lumb,12.0204,11.94896667,1592,5601.666667,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9204,11.80837033,1122,2534.993333,3,,,,,
C55C3.1,13,0.204627735,0.686938214,5,,c_eleg,12.0204,11.87755,2530,2607.5,2,c_bren,11.8061,11.7704,3939,4475,2,c_rema,12.0204,12.0204,110,110,1,p_exsp,11.7347,11.7347,524,524,1,a_lumb,12.0204,11.91325,1331,2506,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9204,11.86326,1686.8,2044.5,1.6,,,,,
R07E3.7,14,0.22036833,0.686436636,4,,c_eleg,12.0204,11.841825,22,2174,4,c_bren,12.0204,11.859675,946,2305.5,4,c_rema,12.0204,11.91325,899,1719,2,c_japo,12.0204,12.0204,764,764,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0204,11.9087875,657.75,1740.625,2.75,,,,,
R02E12.5,15,0.236108925,0.686230745,5,,c_eleg,12.0204,11.82991667,537,10685.83333,6,c_brig,11.8061,11.724475,9699,13051.5,4,c_bren,12.0204,11.7551,3403,12277.42857,7,c_rema,12.0204,11.77987143,785,8080,7,p_paci,11.8061,11.67855,2294,2754.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93468,11.75358262,3343.6,9369.852381,5.2,,,,,
col-73,16,0.25184952,0.685005662,6,,c_eleg,12.0204,12.0204,934,934,1,c_bren,11.8061,11.7704,1438,2725,4,c_rema,12.0204,11.7925,1485,2419,3,c_japo,11.8061,11.7704,2758,3142.5,2,p_paci,12.0204,11.94896667,566,1667.666667,3,p_exsp,11.6327,11.6327,1248,1248,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88435,11.82256111,1404.833333,2022.694444,2.5,,,,,
gpa-10,17,0.267590115,0.684888043,5,,c_eleg,12.0204,11.841825,2105,7365.75,4,c_bren,11.7347,11.7347,7114,7114,1,c_rema,12.0204,11.823975,5441,5931.5,4,p_paci,11.8061,11.8061,4491,5611,2,p_exsp,12.0204,11.79444286,2726,4880.571429,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9204,11.80020857,4375.4,6180.564286,3.6,,,,,
F45E12.6,18,0.28333071,0.684570575,5,,c_eleg,12.0204,12.0204,2761,2761,1,c_brig,11.8061,11.7704,30,2014.5,2,c_bren,12.0204,11.91325,3194,3584,2,c_rema,11.8061,11.8061,357,1147.5,2,c_japo,12.0204,11.83672857,8652,12467.57143,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93468,11.86937571,2998.8,4394.914286,2.8,,,,,
epg-5,19,0.299071305,0.683962781,5,,c_eleg,12.0204,12.0204,4804,5416,2,c_brig,12.0204,12.0204,6682,6682,1,c_bren,12.0204,11.87755,4212,4892.5,2,c_rema,12.0204,11.91325,442,3897.75,4,c_japo,11.8061,11.7194,177,396.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97754,11.9102,3263.4,4256.95,2.2,,,,,
nas-27,20,0.3148119,0.682315609,5,,c_eleg,11.8061,11.7704,11843,14368.5,2,c_brig,12.0204,11.8061125,858,12582.125,8,c_bren,12.0204,11.948975,357,6206.5,4,c_rema,12.0204,12.0204,10677,10677,1,c_japo,11.8061,11.8061,125,125,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93468,11.8703975,4772,8791.825,3.2,,,,,
C06G1.1,21,0.330552495,0.68205,5,,c_eleg,12.0204,11.91325,1611,3423,2,c_bren,11.8061,11.8061,5247,5247,1,p_paci,12.0204,11.84181667,914,6088.333333,6,p_exsp,12.0204,11.90611,4706,21078.6,10,a_lumb,11.6327,11.6327,18369,18989.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,11.81999533,6169.4,10965.28667,4.2,,,,,
bar-1,22,0.34629309,0.679319115,7,,c_eleg,11.8061,11.8061,3911,3911,1,c_brig,12.0204,11.85373333,1933,4738.333333,3,c_bren,12.0204,11.87755,2832,3458.5,2,c_rema,12.0204,11.87755,913,2182.25,4,c_japo,11.8061,11.7194,2363,4218,2,p_paci,11.8061,11.742325,165,792,4,p_exsp,11.8061,11.742325,997,1502,4,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.89794286,11.8027119,1873.428571,2971.72619,2.857142857,,,,,
mig-39,23,0.362033685,0.678727592,6,2,c_eleg,12.0204,11.84181667,6627,12057.5,6,c_brig,12.0204,11.87753333,4577,9235.666667,3,c_bren,12.0204,11.74692,3893,15273.6,5,c_rema,12.0204,11.84181667,6453,11437,6,p_exsp,12.0204,11.82993333,6207,10396,3,a_lumb,11.8061,11.78825,770,4353.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c_eleg,11.551,11.551,557,557,1,a_lumb,11.7347,11.7347,13911,13911,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.98468333,11.821045,4754.5,10458.83611,4.5,11.64285,11.64285,7234,7234,1
dmd-8,24,0.37777428,0.677223589,5,,c_eleg,12.0204,11.85373333,2575,4174.333333,3,c_brig,11.7347,11.7347,8866,8866,1,c_bren,12.0204,11.7606,1944,13091.84615,13,c_japo,11.8061,11.7823,629,4853.666667,3,p_exsp,12.0204,11.87753333,215,2423,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9204,11.80177333,2845.8,6681.769231,5.2,,,,,
tam-1,25,0.393514875,0.673843651,5,,c_eleg,11.8061,11.8061,2725,2725,1,c_brig,12.0204,11.7857,879,5904.5,2,c_bren,12.0204,12.0204,17367,17367,1,c_rema,12.0204,11.87753333,920,4925.333333,3,c_japo,12.0204,12.0204,3839,13018,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97754,11.90202667,5146,8787.966667,1.8,,,,,
T24C12.4,26,0.40925547,0.673371363,4,,c_eleg,12.0204,11.91325,7951,8223,2,c_bren,12.0204,11.91325,5550,6396.5,2,c_rema,12.0204,12.0204,5814,6547,2,c_japo,12.0204,11.91325,125,3444.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0204,11.9400375,4860,6152.75,2,,,,,
lim-4,27,0.424996065,0.672938019,4,,c_eleg,12.0204,11.91325,328,2271,2,c_rema,12.0204,11.87755,2644,3149,2,c_japo,12.0204,11.91325,3039,5145.5,2,p_exsp,12.0204,11.82655,1038,1540.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0204,11.88265,1762.25,3026.5,2,,,,,
C50F4.8,28,0.44073666,0.672385509,5,,c_eleg,12.0204,11.87755,181,790.5,2,c_brig,12.0204,12.0204,254,254,1,c_bren,12.0204,12.0204,262,262,1,c_rema,11.8061,11.8061,181,181,1,c_japo,11.8061,11.8061,286,286,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93468,11.90611,232.8,354.7,1.2,,,,,
asp-13,29,0.456477255,0.672029788,6,,c_eleg,11.8061,11.70155,5214,14376.25,4,c_brig,12.0204,11.7925,3126,13604,3,c_bren,12.0204,12.0204,1091,1091,1,c_rema,12.0204,11.8954,2773,7562,4,c_japo,11.7347,11.7347,4409,9242,3,a_lumb,11.6327,11.6327,451,451,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87245,11.79620833,2844,7721.041667,2.666666667,,,,,
acl-2,30,0.47221785,0.671166763,5,,c_eleg,11.8061,11.8061,2811,2811,1,c_brig,12.0204,11.7925,11513,13918,3,c_bren,12.0204,11.83673333,7480,12008.66667,6,c_rema,12.0204,11.91325,6386,6860.5,2,c_japo,12.0204,12.0204,5913,5913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.97754,11.87379667,6820.6,8302.233333,2.6,,,,,
srsx-8,31,0.487958445,0.666423241,5,,c_eleg,12.0204,11.87755,3282,7375.5,2,c_brig,12.0204,11.82068571,375,17553.14286,7,c_rema,12.0204,11.76983333,3837,14061.33333,9,c_japo,11.8061,11.7823,16432,22215.66667,3,p_paci,11.7347,11.7347,2680,2680,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9204,11.79701381,5321.2,12777.12857,4.4,,,,,
odr-2,32,0.50369904,0.665424987,6,,c_eleg,11.8061,11.8061,5562,5562,1,c_bren,11.8061,11.69726667,4707,7572.333333,3,c_rema,12.0204,11.91325,1231,1463.5,2,p_paci,12.0204,11.7423375,736,3768.625,8,p_exsp,12.0204,11.92516667,2155,2512.333333,3,a_lumb,11.8061,11.8061,5901,5901,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.91325,11.81503681,3382,4463.298611,3,,,,,
nhr-25,33,0.519439635,0.664927137,5,,c_eleg,11.8061,11.67855,1087,4526.5,2,c_bren,12.0204,11.91325,6217,6944,2,c_rema,12.0204,11.87753333,3732,5282.333333,3,c_japo,12.0204,12.0204,1892,1892,1,p_exsp,11.8061,11.7704,1723,3930.25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.93468,11.85202667,2930.2,4515.016667,2.4,,,,,
H01G02.1,34,0.53518023,0.663329142,4,,c_eleg,12.0204,12.0204,1010,1010,1,c_rema,12.0204,11.8408,653,4717,5,c_japo,12.0204,12.0204,1503,1503,1,a_lumb,12.0204,11.89794286,1378,4706.571429,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0204,11.94488571,1136,2984.142857,3.5,,,,,
kpc-1,35,0.550920825,0.662543927,6,,c_eleg,12.0204,11.7585,3600,8638.5,6,c_brig,12.0204,12.0204,4135,4135,1,c_bren,12.0204,11.87755,3596,3880.5,2,c_japo,11.8061,11.8061,6022,7657,2,p_paci,11.8061,11.8061,1666,4469,2,a_lumb,11.7347,11.7347,10060,10060,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90135,11.83389167,4846.5,6473.333333,2.333333333,,,,,
psa-3,36,0.56666142,0.662479641,4,,c_eleg,12.0204,11.84578889,2422,9737.111111,9,c_brig,12.0204,11.83501667,5204,14441.5,6,c_bren,12.0204,11.7959,1356,11725.75,4,c_rema,12.0204,11.7857,744,1392,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0204,11.81560139,2431.5,9324.090278,5.25,,,,,
klf-3,37,0.582402015,0.662395461,7,,c_eleg,12.0204,12.0204,2829,3441,2,c_brig,12.0204,12.0204,4031,4031,1,c_bren,12.0204,11.92516667,1809,2712.333333,3,c_rema,12.0204,11.91325,2199,3714.25,4,p_paci,11.6327,11.6327,1909,1909,1,p_exsp,11.6327,11.6327,1802,1802,1,a_lumb,11.8061,11.8061,9653,9653,1,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.87901429,11.85010238,3461.714286,3894.654762,1.857142857,,,,,
C14H10.3,38,0.59814261,0.661975269,6,,c_eleg,12.0204,12.0204,4391,4391,1,c_brig,11.7347,11.7347,632,632,1,c_bren,12.0204,11.91325,1094,1532.5,2,p_paci,12.0204,11.71865714,1317,8950.714286,7,p_exsp,11.8061,11.7257625,1893,7551.5,8,a_lumb,11.8061,11.8061,1513,1775,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.90135,11.81981161,1806.666667,4138.785714,3.5,,,,,
col-97,39,0.613883205,0.661564051,6,,c_eleg,12.0204,12.0204,716,716,1,c_brig,12.0204,12.0204,1260,1260,1,c_bren,12.0204,12.0204,184,1100.666667,3,c_rema,12.0204,12.0204,1213,1213,1,c_japo,11.7347,11.6837,2254,2903,2,p_paci,11.7347,11.7347,8485,8787,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.92516667,11.91666667,2352,2663.277778,1.666666667,,,,,
act-2,40,0.6296238,0.661403937,4,,c_eleg,12.0204,12.0204,361,361,1,c_bren,12.0204,11.85205,325,621.5,4,c_rema,12.0204,12.0204,399,399,1,c_japo,12.0204,12.0204,464,464,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0204,11.9783125,387.25,461.375,1.75,,,,,
